,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,Year,corn_yield_per_acre,corn_price_per_bushel,land_rental_price,corn_planted_acres,year,total_rain,rain_days,max_temp,min_temp,max_wind,too_cold_days,too_hot_days
13065,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2020,100.0,5.08,29.5,280,,,,,,,,
13066,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2020,100.0,5.08,22.5,280,,,,,,,,
13067,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2019,157.1,4.53,32.0,490,,,,,,,,
13068,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2019,157.1,4.53,23.5,490,,,,,,,,
13069,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2016,118.0,3.88,24.5,250,,,,,,,,
13070,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2016,118.0,3.88,26.5,250,,,,,,,,
13071,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2013,171.4,5.17,20.0,500,,,,,,,,
13072,FRANKLIN,Franklin,Franklin County,13119,GA,GEORGIA,34.3754,-83.2291,23015,2013,171.4,5.17,17.5,500,,,,,,,,
13073,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2020,156.8,4.65,238.0,"51,700",2020.0,0.0,0.0,93.2,26.6,,31.0,0.0
13074,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2020,156.8,4.65,145.0,"51,700",2020.0,0.0,0.0,93.2,26.6,,31.0,0.0
13075,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2019,146.3,3.84,224.0,"50,500",2019.0,0.0,0.0,91.4,35.6,,29.0,0.0
13076,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2019,146.3,3.84,133.0,"50,500",2019.0,0.0,0.0,91.4,35.6,,29.0,0.0
13077,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2017,171.8,3.56,229.0,"55,000",2017.0,0.0,0.0,91.4,30.2,,33.0,0.0
13078,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2017,171.8,3.56,153.0,"55,000",2017.0,0.0,0.0,91.4,30.2,,33.0,0.0
13079,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2016,142.7,3.63,240.0,"51,000",2016.0,0.0,0.0,91.4,33.8,,23.0,0.0
13080,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2016,142.7,3.63,160.0,"51,000",2016.0,0.0,0.0,91.4,33.8,,23.0,0.0
13081,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2015,97.6,3.92,,"54,500",2015.0,0.0,0.0,89.6,32.0,,22.0,0.0
13082,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2014,156.3,3.75,156.0,"57,500",2014.0,0.0,0.0,90.68,35.6,,45.0,0.0
13083,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2013,161.7,4.47,220.0,"60,000",2013.0,0.0,0.0,96.08,32.54,,31.0,2.0
13084,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2013,161.7,4.47,160.0,"60,000",2013.0,0.0,0.0,96.08,32.54,,31.0,2.0
13085,STARKE,Starke,Starke County,18149,IN,INDIANA,41.2809,-86.6476,22996,2012,99.7,7.23,156.0,"63,400",2012.0,0.0,0.0,98.6,32.0,,25.0,4.0
13086,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2020,83.0,4.52,85.0,"7,230",,,,,,,,
13087,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2020,83.0,4.52,38.5,"7,230",,,,,,,,
13088,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2019,74.1,4.2,80.5,"27,000",,,,,,,,
13089,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2019,74.1,4.2,40.0,"27,000",,,,,,,,
13090,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2016,105.4,3.71,84.0,"10,900",,,,,,,,
13091,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2016,105.4,3.71,38.0,"10,900",,,,,,,,
13092,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2016,105.4,3.71,6.0,"10,900",,,,,,,,
13093,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2015,120.6,4.2,,"21,300",,,,,,,,
13094,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2014,130.5,4.42,97.0,"13,300",,,,,,,,
13095,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2014,130.5,4.42,40.0,"13,300",,,,,,,,
13096,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2014,130.5,4.42,5.2,"13,300",,,,,,,,
13097,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2013,154.0,5.14,85.0,"7,700",,,,,,,,
13098,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2013,154.0,5.14,32.5,"7,700",,,,,,,,
13099,HOCKLEY,Hockley,Hockley County,48219,TX,TEXAS,33.6077,-102.3432,22986,2013,154.0,5.14,5.1,"7,700",,,,,,,,
13100,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2021,154.4,5.45,47.5,"3,070",2021.0,26.007874015748037,92.0,97.52,33.62,,24.0,5.0
13101,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2021,154.4,5.45,28.5,"3,070",2021.0,26.007874015748037,92.0,97.52,33.62,,24.0,5.0
13102,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2020,141.1,4.69,48.5,"2,530",2020.0,0.0,0.0,99.5,31.28,,19.0,10.0
13103,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2019,143.5,3.91,49.0,"2,300",,,,,,,,
13104,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2019,143.5,3.91,28.5,"2,300",,,,,,,,
13105,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2018,140.0,3.74,,"2,500",2018.0,0.0,0.0,95.0,35.42,,4.0,0.0
13106,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2017,163.0,3.61,49.5,"2,300",2017.0,0.0,0.0,92.66,35.6,,16.0,0.0
13107,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2017,163.0,3.61,20.0,"2,300",2017.0,0.0,0.0,92.66,35.6,,16.0,0.0
13108,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2016,127.3,3.61,59.5,"2,200",,,,,,,,
13109,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2016,127.3,3.61,23.0,"2,200",,,,,,,,
13110,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2015,152.6,3.89,,"2,300",2015.0,0.0,0.0,93.2,39.2,,9.0,0.0
13111,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2014,151.9,3.78,23.5,"2,700",2014.0,0.0,0.0,95.0,37.4,,18.0,0.0
13112,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2013,145.2,4.41,71.0,"2,900",2013.0,0.0,0.0,95.0,33.8,,13.0,0.0
13113,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2012,126.8,7.09,71.0,"3,390",2012.0,0.0,0.0,100.4,33.8,,19.0,3.0
13114,MEIGS,Meigs,Meigs County,39105,OH,OHIO,39.0822,-82.0229,22974,2012,126.8,7.09,23.0,"3,390",2012.0,0.0,0.0,100.4,33.8,,19.0,3.0
13115,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2020,197.6,4.59,168.0,"143,000",2020.0,0.0,0.0,91.4,42.8,,5.0,0.0
13116,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2020,197.6,4.59,47.5,"143,000",2020.0,0.0,0.0,91.4,42.8,,5.0,0.0
13117,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2019,192.2,3.67,157.0,"135,000",2019.0,0.0,0.0,93.2,39.2,,10.0,0.0
13118,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2019,192.2,3.67,42.5,"135,000",2019.0,0.0,0.0,93.2,39.2,,10.0,0.0
13119,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2018,147.5,3.68,,"143,600",2018.0,0.0,0.0,100.4,46.4,,3.0,7.0
13120,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2017,198.9,3.41,150.0,"138,100",2017.0,0.0,0.0,96.8,46.4,,2.0,2.0
13121,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2017,198.9,3.41,44.0,"138,100",2017.0,0.0,0.0,96.8,46.4,,2.0,2.0
13122,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2016,185.9,3.4,150.0,"143,300",2016.0,0.0,0.0,100.4,42.8,,5.0,5.0
13123,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2016,185.9,3.4,43.5,"143,300",2016.0,0.0,0.0,100.4,42.8,,5.0,5.0
13124,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2015,163.5,3.69,,"138,500",2015.0,0.0,0.0,98.6,44.6,,5.0,2.0
13125,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2014,207.2,3.54,143.0,"141,800",,,,,,,,
13126,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2014,207.2,3.54,33.5,"141,800",,,,,,,,
13127,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2013,153.4,4.57,123.0,"137,600",,,,,,,,
13128,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2013,153.4,4.57,41.5,"137,600",,,,,,,,
13129,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2012,84.3,7.34,128.0,"138,000",,,,,,,,
13130,SALINE,Saline,Saline County,29195,MO,MISSOURI,39.1368,-93.2018,22932,2012,84.3,7.34,39.0,"138,000",,,,,,,,
13131,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2021,114.6,5.55,49.5,"38,900",,,,,,,,
13132,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2021,114.6,5.55,17.0,"38,900",,,,,,,,
13133,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2020,94.9,4.35,143.0,"42,800",,,,,,,,
13134,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2020,94.9,4.35,45.5,"42,800",,,,,,,,
13135,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2020,94.9,4.35,15.5,"42,800",,,,,,,,
13136,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2019,93.0,3.56,43.0,"46,600",,,,,,,,
13137,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2019,93.0,3.56,16.5,"46,600",,,,,,,,
13138,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2018,120.8,3.58,,"35,710",,,,,,,,
13139,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2017,86.4,3.28,43.0,"37,550",,,,,,,,
13140,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2017,86.4,3.28,14.5,"37,550",,,,,,,,
13141,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2016,95.4,3.2,49.5,"60,200",,,,,,,,
13142,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2016,95.4,3.2,16.0,"60,200",,,,,,,,
13143,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2015,113.7,3.69,,"40,370",,,,,,,,
13144,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2014,121.7,3.78,45.5,"42,710",,,,,,,,
13145,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2014,121.7,3.78,14.5,"42,710",,,,,,,,
13146,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2012,53.6,7.04,110.0,"36,300",,,,,,,,
13147,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2012,53.6,7.04,44.5,"36,300",,,,,,,,
13148,SUMNER,Sumner,Sumner County,20191,KS,KANSAS,37.2373,-97.4765,22928,2012,53.6,7.04,16.0,"36,300",,,,,,,,
13149,MENOMINEE,Menominee,Menominee County,26109,MI,MICHIGAN,45.5801,-87.5566,22902,2020,133.7,4.72,26.0,"8,300",2020.0,18.70078740157481,53.0,89.06,24.08,,48.0,0.0
13150,MENOMINEE,Menominee,Menominee County,26109,MI,MICHIGAN,45.5801,-87.5566,22902,2019,73.2,3.73,26.0,"4,100",2019.0,20.57480314960631,70.0,84.92,26.96,,70.0,0.0
13151,MENOMINEE,Menominee,Menominee County,26109,MI,MICHIGAN,45.5801,-87.5566,22902,2016,132.8,3.44,22.0,"6,100",2016.0,15.41732283464567,66.0,93.2,30.2,,51.0,0.0
13152,MENOMINEE,Menominee,Menominee County,26109,MI,MICHIGAN,45.5801,-87.5566,22902,2016,132.8,3.44,20.0,"6,100",2016.0,15.41732283464567,66.0,93.2,30.2,,51.0,0.0
13153,MENOMINEE,Menominee,Menominee County,26109,MI,MICHIGAN,45.5801,-87.5566,22902,2015,140.0,3.63,,"5,500",2015.0,13.956692913385833,59.0,89.6,28.4,,51.0,0.0
13154,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2021,152.8,5.5,161.0,"42,900",2021.0,19.811023622047255,73.0,98.6,33.8,,15.0,3.0
13155,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2021,152.8,5.5,39.5,"42,900",2021.0,19.811023622047255,73.0,98.6,33.8,,15.0,3.0
13156,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2020,186.6,4.59,151.0,"39,900",2020.0,0.0,0.0,91.4,41.0,,3.0,0.0
13157,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2020,186.6,4.59,48.5,"39,900",2020.0,0.0,0.0,91.4,41.0,,3.0,0.0
13158,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2019,150.0,3.67,159.0,"33,500",2019.0,0.0,0.0,77.0,55.40000000000001,,0.0,0.0
13159,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2019,150.0,3.67,45.5,"33,500",2019.0,0.0,0.0,77.0,55.40000000000001,,0.0,0.0
13160,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2017,179.6,3.41,139.0,"39,600",2017.0,0.0,0.0,95.0,37.4,,5.0,0.0
13161,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2017,179.6,3.41,37.5,"39,600",2017.0,0.0,0.0,95.0,37.4,,5.0,0.0
13162,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2014,191.3,3.54,142.0,"41,100",2014.0,0.0,0.0,95.0,32.0,,17.0,0.0
13163,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2014,191.3,3.54,43.0,"41,100",2014.0,0.0,0.0,95.0,32.0,,17.0,0.0
13164,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2013,141.1,4.57,143.0,"38,700",2013.0,0.0,0.0,100.4,33.8,,14.0,2.0
13165,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2013,141.1,4.57,49.0,"38,700",2013.0,0.0,0.0,100.4,33.8,,14.0,2.0
13166,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2012,87.7,7.34,147.0,"45,000",2012.0,0.0,0.0,96.8,33.8,,8.0,1.0
13167,RAY,Ray,Ray County,29177,MO,MISSOURI,39.3523,-93.9899,22900,2012,87.7,7.34,33.0,"45,000",2012.0,0.0,0.0,96.8,33.8,,8.0,1.0
13168,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2020,109.8,5.1,26.0,560,2020.0,0.0,0.0,95.9,28.4,,20.0,2.0
13169,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2020,109.8,5.1,20.0,560,2020.0,0.0,0.0,95.9,28.4,,20.0,2.0
13170,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2018,132.6,4.06,,580,2018.0,0.0,0.0,95.36,50.72,,0.0,1.0
13171,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2017,88.5,3.96,24.0,480,2017.0,0.0,0.0,98.24,34.34,,10.0,8.0
13172,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2017,88.5,3.96,18.5,480,2017.0,0.0,0.0,98.24,34.34,,10.0,8.0
13173,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2016,139.5,4.0,26.0,810,2016.0,0.0,0.0,94.1,38.84,,6.0,0.0
13174,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2016,139.5,4.0,20.5,810,2016.0,0.0,0.0,94.1,38.84,,6.0,0.0
13175,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2015,141.0,4.05,,610,2015.0,0.0,0.0,95.18,42.98,,10.0,1.0
13176,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2014,89.4,3.9,26.0,350,2014.0,0.0,0.0,96.8,42.8,,8.0,1.0
13177,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2014,89.4,3.9,19.5,350,2014.0,0.0,0.0,96.8,42.8,,8.0,1.0
13178,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2013,105.0,4.8,24.5,400,2013.0,0.0,0.0,95.0,37.4,,12.0,0.0
13179,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2013,105.0,4.8,23.0,400,2013.0,0.0,0.0,95.0,37.4,,12.0,0.0
13180,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2012,38.0,7.3,24.5,300,2012.0,0.0,0.0,105.8,39.2,,5.0,17.0
13181,PRINCE EDWARD,Prince Edward,Prince Edward County,51147,VA,VIRGINIA,37.2243,-78.4411,22892,2012,38.0,7.3,27.5,300,2012.0,0.0,0.0,105.8,39.2,,5.0,17.0
13182,LEAKE,Leake,Leake County,28079,MS,MISSISSIPPI,32.7535,-89.524,22791,2020,163.6,4.03,28.0,850,,,,,,,,
13183,LEAKE,Leake,Leake County,28079,MS,MISSISSIPPI,32.7535,-89.524,22791,2020,163.6,4.03,15.0,850,,,,,,,,
13184,LEAKE,Leake,Leake County,28079,MS,MISSISSIPPI,32.7535,-89.524,22791,2018,127.3,3.8,,550,,,,,,,,
13185,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2021,174.4,5.45,138.0,"35,500",2021.0,23.736220472440948,83.0,91.4,33.8,,20.0,0.0
13186,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2020,184.9,4.65,147.0,"34,400",2020.0,0.0,0.0,91.4,28.4,,20.0,0.0
13187,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2019,152.4,3.84,159.0,"34,000",,,,,,,,
13188,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2018,185.7,3.78,,"35,000",,,,,,,,
13189,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2017,177.7,3.56,152.0,"35,000",,,,,,,,
13190,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2016,175.3,3.63,153.0,"36,500",,,,,,,,
13191,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2016,175.3,3.63,23.0,"36,500",,,,,,,,
13192,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2015,182.4,3.92,,"37,000",,,,,,,,
13193,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2014,194.1,3.75,156.0,"38,800",,,,,,,,
13194,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2013,179.2,4.47,135.0,"38,500",,,,,,,,
13195,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2013,179.2,4.47,27.0,"38,500",,,,,,,,
13196,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2012,89.1,7.23,117.0,"38,200",,,,,,,,
13197,FRANKLIN,Franklin,Franklin County,18047,IN,INDIANA,39.4149,-85.0602,22750,2012,89.1,7.23,24.5,"38,200",,,,,,,,
13198,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2021,131.8,5.6,292.0,"90,600",2021.0,12.188976377952757,46.0,102.02,30.92,,22.0,7.0
13199,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2021,131.8,5.6,176.0,"90,600",2021.0,12.188976377952757,46.0,102.02,30.92,,22.0,7.0
13200,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2021,131.8,5.6,51.0,"90,600",2021.0,12.188976377952757,46.0,102.02,30.92,,22.0,7.0
13201,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2020,171.3,4.37,300.0,"85,000",2020.0,0.6535433070866142,4.0,96.08,28.94,,20.0,1.0
13202,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2020,171.3,4.37,171.0,"85,000",2020.0,0.6535433070866142,4.0,96.08,28.94,,20.0,1.0
13203,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2020,171.3,4.37,48.0,"85,000",2020.0,0.6535433070866142,4.0,96.08,28.94,,20.0,1.0
13204,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2019,168.8,3.32,272.0,"59,900",2019.0,0.3346456692913386,5.0,98.96,35.06,,22.0,3.0
13205,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2019,168.8,3.32,167.0,"59,900",2019.0,0.3346456692913386,5.0,98.96,35.06,,22.0,3.0
13206,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2019,168.8,3.32,48.0,"59,900",2019.0,0.3346456692913386,5.0,98.96,35.06,,22.0,3.0
13207,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2018,175.6,3.38,,"86,400",2018.0,1.3464566929133859,7.0,96.98,37.94,,8.0,1.0
13208,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2017,169.9,3.09,242.0,"97,300",2017.0,1.2598425196850398,9.0,98.96,39.2,,17.0,3.0
13209,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2017,169.9,3.09,170.0,"97,300",2017.0,1.2598425196850398,9.0,98.96,39.2,,17.0,3.0
13210,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2017,169.9,3.09,43.5,"97,300",2017.0,1.2598425196850398,9.0,98.96,39.2,,17.0,3.0
13211,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2016,177.7,3.09,288.0,"85,700",2016.0,0.0,0.0,98.6,33.8,,22.0,1.0
13212,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2016,177.7,3.09,179.0,"85,700",2016.0,0.0,0.0,98.6,33.8,,22.0,1.0
13213,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2016,177.7,3.09,48.5,"85,700",2016.0,0.0,0.0,98.6,33.8,,22.0,1.0
13214,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2015,181.1,3.3,,"98,400",2015.0,0.0,0.0,96.8,35.6,,21.0,3.0
13215,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2014,182.0,3.34,286.0,"97,000",2014.0,0.0,0.0,91.4,30.2,,26.0,0.0
13216,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2014,182.0,3.34,183.0,"97,000",2014.0,0.0,0.0,91.4,30.2,,26.0,0.0
13217,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2014,182.0,3.34,42.0,"97,000",2014.0,0.0,0.0,91.4,30.2,,26.0,0.0
13218,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2013,169.6,4.05,167.0,"103,200",2013.0,0.0,0.0,95.0,26.6,,20.0,0.0
13219,YANKTON,Yankton,Yankton County,46135,SD,SOUTH DAKOTA,43.00899999999999,-97.3948,22746,2013,169.6,4.05,43.5,"103,200",2013.0,0.0,0.0,95.0,26.6,,20.0,0.0
